Aor_ID,Aee_ID,Q_ID,Answer
46440,46550,46400,Ei tule ühtegi sellist olukorda meelde.
46548,46550,46401,"Ei virise, kohusetundlik, hea suhtleja"
46571,46489,46546,"ei virise, kui vaja teed kõik ise ära"
46529,46569,46400,"Ei võitle oma osakonna töötajate eest. Käsud mis ülevaltpoolt tulevad, viiakse lihtsalt täide (inimeste lahkumine, palga mittetõstmine, tööülesanded). Võiks vahel kaitsta meid ja meie õigusi rohkem ja meie huvisid arvesse võttes läbi rääkida kõrgemate juhtidega."
46564,46551,46400,"Eks see tuli sealt eestpoolt välja, et kui on probleemsed olukorrad teiste osakonna juhtidega, siis algul võtab Asso nagu kaitseasendi, tegelikult ei rünnata veel. Oskus mida arendada oleks siis see, et ta jääks oma ametirolli juurde, mitte ei võtaks isiklikult seda, mida räägitakse."
46557,46554,46401,"Elujaatav, avatud, aktiivne."
46554,46556,46401,"emalik, rahulik, tark"
46549,46551,46390,Emotsionaalne kohalolek: pühendub hetkel toimuvale.
46494,46572,46401,"Emotsionaalne, lõbus, nutikas."
46571,46558,46401,"emotsionaalne, lojaalne, veidi ebakindel"
46493,46560,46401,Emotsionaalne. Rõõmsameelne. Umbusklik.
46572,46548,46543,"Empaatia on tänapäeval haruldane omadus, seda hinn"
46562,46564,46401,"Empaatiline, tähelepanelik, usaldusväärne"
46564,46551,46543,Enam vähem korras.
46526,46560,46385,"Enamasti jah, kuid aeg-ajalt kipub Liina kord tehtud otsuseid, mille tagajärjel käivitub paljude osalistega protsess ja mida võib olla raske tagasi pöörata, ootamatult muutma. Töö planeerimine on sel juhul raskendatud ning tublisti tööaega raisatud. Järjepidevus ja pikem pilk tulevikku oleks abiks."
46526,46560,46389,Enamasti küll.
46526,46560,46391,Enamasti küll.
46535,46556,46389,Enamasti. Kui siis tige hääletoon.
46567,46563,46389,"Enamjaolt küll. Meelisel on hea enesevalitsus, kuid peidus on suhteliselt emotsionaalne iseloom. Võibolla vahest väljendab rahulolematust ja pahameelt liiga jõuliselt ja intensiivselt, aga kindlasti mitte virisevalt, vinguvalt või tigedalt."
46563,46571,46381,Enamus su alluvaid on päris iseseisvad.
46563,46572,46401,Energeetiline. Aktiivne. Lojaalne.
46561,46562,46401,"energiline, kirglik, järjekindel"
46567,46563,46401,"Energiline, mõistlik, asjalik."
46429,46550,46401,"Energiline, nutikas, optimistlik"
46552,46555,46401,"Energiline, positiivne, loov"
46571,46549,46401,"energiline, positiivne, võiks olla veidi süsteemsem"
46571,46489,46401,"energiline, tegutseja, otsekohene"
46549,46551,46389,Enesekindel ja tasakaalukas. Säilitab pingelistes olukordades positiivse meeleolu.
46577,46569,46401,"Enesekindel, abivalmis, tähelepanelik"
46569,46569,46401,"Enesekindel, eesmärgipärane, rahulik."
46549,46564,46389,"Enesekindel, rahulik, kõrge pingetaluvusega. Oskus tajuda ja hinnata inimesi."
46548,46567,46400,"Enesekriitikat peaks olema rohkem. Mõtlen seda laiemalt. Üks asi on enesekriitika tema enda töö suhtes. Jälgima, et ta ei tõmbaks teistel initsiatiivi maha. Samuti peaks ta küsima rohkem tagasisidet fototoimetuse ja fotograafide kohta. Ta on liiga sageli kriitika korral kaitsepositsioonil. Kriitika pole tavaliselt kunagi täielikult õige, kuid reeglina on igas kriitikas ka mingi tõetera. Fototoimetuse juhina peaks ta ise hankima rohkem tagasisidet fototoimetuse töö kohta teistelt osakondadelt, kes fototoimetusega puutuvad kokku. Ja lisaks tagasiside küsimisele peaks ta ka sellega arvestama. Julgemalt minema välja kaitseseisundist ja võtma kriitikat kui ühte võimalust muuta töö parema"
46567,46569,46389,Enesevalitsemine õnnestub tal hästi. Vahest imestan kuidas ta seda teeb:)
46460,46552,46389,"Enesevalitsemise osas oled mulle suureks eeskujuks. Alati tasakaalukas, rahulik, vaoshoitud, teisi kuulav. Kui oled millegi suhtes rahulolematu, siis väljendad seda sõnadega. Ma ei ole sind kunagi näinud tigedana, vinguvana."
46436,46555,46388,"Enne otsus, siis teavitus asjaosalisele."
46572,46563,46401,"Entusiastlik, huumorimeelega, konstruktiivne."
46483,46555,46401,"entusiastlik, positiivne, võimeka"
46549,46564,46400,"Eraklikkus: olla veelgi avatum, sotsiaalsem."
46551,46557,46545,erialane külg on kahtlemata sinu tugevus
46408,46552,46386,"Erika ise ei ole konfliktne, on rahulik ja tasakaalukas. Seetõttu tuleb sarnaseid olukordi väga harva ette.
Tuleb meelde üks ebamugav töölepingu lõpetmine minu alluvaga, kes ei saanud aru, miks peab halbade töötulemuste pärast lahkuma.
Ta oli valmis lepingu lõpetamist töövaidluskomisjonis vaidlustama. Erika abiga sai ette valmistatud niisugune dokument, mis pani töötaja positiivselt üllatuma ja sõbralikult lepingut lõpetama.
Ka ei olnud see tööandja jaoks kulukas. Õppisin sellest palju, just konflktse olukorra rahumeelset lahendamist."
46493,46552,46545,Erika on alati olemas kui tekib mõni mure või raskus tööjuures. Oskab oma tööta
46408,46552,46382,"Erika on ise alati positiivne, see õnneks nakkab. Kui tuled välja mõne uue mõtte või lahendusega, ei laida ta kunagi seda maha. Vajadusel toob arutluse käigus välja tekkida võivad kitsaskohad.
See innustab tööd tegema ja arenema, vajadusel ka ise initsiatiivikas olema."
46553,46552,46546,"Erika on oma üksuse reaalne liider, kes ei põrku tagasi ka siis kui on vaja teha rasket või ebapopularset otsust."
46560,46552,46545,Erika oskab delegeerida. Allüksuste juhid töötavad iseseisvalt
46560,46552,46546,"Erika suudab juhtida suuri protsesse/projekte. Nt Telmose arendus, meilipostitussüsteemi arendus jms."
46553,46552,46545,Erika täidab oma lubadused. Tema peale võib olla kindel.
46408,46552,46381,"Erika usaldab oma alluvaid ja usub nende pädevusse. Seetõttu ei sekku ta igapäevastesse otsustesse. See loob õhkkonna, et ise teen ja vajadusel võtan ka vastutuse.
Mõned harvad korrad on mulle tundunud, et Erika oleks ise teisiti otsustanud. Seda enam hindan oskust ka teiste põhjendatud otsuseid aksepteerida."
46553,46552,46400,Erika võib olla vahel liiga emotsionaalne. Ma soovitaksin tal keerulistes ja konfliktsetes olukordades mitte tegutseda esimese emotsiooni najal. Vaid võtta kasvõi hetk rohkem aega järelemõtlemiseks
46460,46552,46381,"Erika, oled suurepärane inimeste juht. Lood töökeskkonna, kus on kerge teha ettepanekuid, võtta initsiatiivi ja vastutada oma valdkonna eest. Tean, et oled alati toetav."
46561,46552,46387,"Erikal on juhtida Äripäeva kõige suurem üksus, seepärast pole tal ilmselt probleemituid hetki ja neid võib olla korraga palju. Kõikjale korraga ei jõua."
46553,46552,46544,Erikal on unikaalne omadus juhtida väga tulemuslikult suure ja keerulise organisatsiooni igapäevast tööd. Erika suudab
46450,46548,46546,"Erinevad probleemid looga - ei leia piisavalt või häid allikaid, keegi nõuab võimatut (näiteks kogu loo üle vaatamist, pealkirja muutmist vms), siis sellistes olukordades on Aivaril alati väga head nõu pakkuda, kuidas olukorda lahendada. Peast suudab ta pakkuda erinevatele teemadele võimalikke kõneisikuid või siis soovitada, kellelt küsida, kes soovitaks võimalikke kõneisikuid. Samuti oskab ta väga konkreetselt öelda, kuidas peaks pretensioonikate allikatega käituma, nii et see annab endale rohkem jõudu ja enesekindlust oma positisooni allikaga suheldes hoida."
46450,46569,46391,"Erinevaid vaatenurki kuulab ta alati hea meelega ja kui need on tõesti tema arvates loogilised ja põhjendatud, võtab ka arvesse"
46577,46569,46400,"Erinevates ajakriitilistes olukordades, näiteks, kui mõnelt ürituselt ei saa ajakirjaniku meelest loo jaoks piisavalt head materjali või lehte toimetades tekivad kitsaskohad, mistõttu muutub ajakirjanik/toimetaja ehk liialt emotsionaalseks ja närviliseks peagi läheneva tähtaja ja materjali puudumise tõttu, tasuks olukorda läbi arutades säilitada rahulik suhtumine. Arutada võiks läbi, mis materjalid on olemas, mis mitte, millega ja kuidas võiks puuduoleva loo vajadusel asendada, kuidas saaks seda kiiresti teha, kes ja kuidas saaks abiks olla. Ja eriti tasuks seda kõik teha nelja silma all näiteks mõnes koosolekuruumis mitte avatud toimetuses või üritusel teiste silme all. Hea oleks vältida seejuures teravaid, kriitilisi märkusi, mis võivad olukorda veelgi pingestada."
46550,46559,46544,"Eriolukordade lahendamine. Otsustab kiiresti ja asub siis tegutsema. Näiteks kui tuleb mingi uus sündmus, siis otsustab kiiresti, kuidas olemasolevate võimaluste juures seda kõige paremini kajastada, leiab inimesed, jagab ülesanded ja on kindlasti ka ise osaline."
46434,46548,46545,"Eriti meeldib mulle Aivari suhtlusstiil, mis on tasakaalukas, sõbralik ja konstruktiivne ning ei lähe pea kunagi konfliktseks, kuid samas konkreetne, täpne ja nõudlik. Nii võtab Aivar lahkhelide või eriarvamuste tekkimisel jõulise positsiooni, kuid on selle esitamisel rahulik ja argumenteeriv, mitte kärkiv ega käskiv."
46450,46548,46391,"Eriti on seda näha arenguvestlustel, kui küsib arvamusi ja annab need ka edasi. Sama asi on igasuguste töökorraldust puudutavate teemade puhul, näiteks töökorralduse muutus, töövahendite muretsemine jms."
46864,46567,46388,"Eriti siis, kui on tegemist tehniliste asjadega."
46563,46548,46395,"Eriti tuntav Pentagonis, juhtkirja aruteludel ja suuremate lugude väljamängimisel."
46473,46564,46387,Esimese hooga ei süvene probleemi sügavusse. Kuid lahenduse leiab alati.
46494,46548,46546,"Esindab toimetust silmapaistvalt avalikkuse ees: on pildil, usaldusväärne ja hinnatud."
46523,46555,46383,Esmärgid jäävad mõnikord ebamäärasteks ja nende saavutamise viisid samuti.
46467,46562,46400,"Et kommunikeeriks ausalt juhtkonna ootusi, otsuseid, ettepanekuid, nõudmisi alluvatele. Et alluvatel oleks selgem pilt ees, mis juhtkond neilt ootab, kuidas nemad peaksid käituma ning kuidas erinevad protsessid peaksid käima. Kas tähtis on pigem tulemus või loetakse tööloleku tunde. Info edastamine peaks olema otse, mitte läbi kolmandate isikute."
46536,46571,46545,"Ettepanekute tegemist, kaasaaitamist, innustamist , toetamist ja vajadusel juhendamist töötajatele püstitatud tööülesannete osas."
46548,46550,46861,"Ettevalmistus võiks olla parem, nt pentagoni koosolekuks on liiga sageli ettevalmistus pealiskaudne. Ettevalmistus ei tähenda seda, et sul on kõik asjad enne koosolekut otsustatud, aga sul peaks olema olemas oluline info. Liiga sageli ma tunnen, et ettevalmistus koosolekuks on pealiskaudne ja seetõttu tekivad ka sageli tühised probleemid, millele tegelikult on juba lahendus olemas."
46566,46553,46544,"Ettevõtliku firmakultuuri loomine (ratsionaalne otsuste tegemise mehhanism, regulaarsed majandustulemuste ülevaatamise koosolekud, õigete inimeste valik ja hoidmine, valede inimeste minnalaskmine, suurte eesmärkide püstitamine, järjepidevus eesmärkide suunas liikumisel)"
46566,46553,46401,"Ettevõtlikult jonnakas, soovib kõrgeid eesmärke seada ja neid täita, alati optimistlik"
46554,46571,46544,finantsandmeid analüüsida
46563,46571,46385,Finantsinimesena oskad sa lubadusi numbrilisena näidata ja sa proovid neid alati täita
46551,46571,46545,finantsjuhtimisega ikka edasi tegelema
46864,46567,46862,Fotorahva huvide eest seisab hästi.
46548,46567,46862,Fototimetuse huvide eest seisab.
46548,46567,46546,"Fototimetuse töö organiseerimine. Kui Raul on fototoimetaja, siis on see töö korraldatud kõige paremini ja väga hästi."
46567,46567,46862,Fototoimetus
46561,46561,46546,"Genereerida ideid ja pakkuda uusi lahendusi, viia läbi muudatusi"
46572,46559,46381,"Haa, vahel liigagi. Ära arvagi, et ma hakkan esikülje pilte valima, mul on oma töö teha.:)"
46564,46562,46387,Haakub eelmise punktiga
46551,46551,46389,"häälega ja tooniga saab teinekord ühtteist teha, ei pruugi olla alati enesevalitsuse kaotus aga virisedes ei jõua kuskile"
46569,46559,46401,"Häälekas (ehk heas mõttes kuuldav ja silmapaistev), rahulik ja järjekindel."
46571,46554,46546,haldab edukalt suhteid koostööpartneritega
46864,46567,46861,Harva ei ole. Siis on mingi udusemate piiridega teema.
46560,46553,46401,"Hasartne, innovatiivne, visionäär (oskab mõelda mitu käiku ette)"
46560,46552,46862,"Hästi kaitsev RK klienditeeninduse tüdrukute suhtes, aga ka telefonimüüjate su"
46563,46548,46545,"Hea ajakirjanikupilgu säilitamine. Seoste loomise oskus, lugude ülesehitamises ning tegemises konkreetse abi andmine ajakirjanikele. Aktiivne kommenteerimine, sõnavõtmine nii meie kanalites kui mujal."
46563,46548,46401,"Hea analüüsivõimega, nutika eneseväljendusoskusega, kindel juht"
46549,46564,46544,Hea huumoritaju.
46566,46552,46546,Hea inimestetundja
46563,46553,46401,"Hea inimestetundja, kiire otsustaja, ettenägelik"
46463,46548,46544,hea ja stressivaba tööõhkkonna loomine
46434,46548,46382,Hea õhkkonna looja.
46559,46567,46546,"Hea pingetaluvus. Raul on pidevalt igapäevatöös mitme tule vahel, ühelpool toimetajad-reporterid, teisal kujundajad-keeletoimetajad, lisaks veel ajakirjade ja erilehtede materjalid. Kõik tahavad midagi saada, aga Raul on rahulik, käib ja küsib, närvi läheb harva."
46553,46560,46546,Hea pingetaluvusega. Ei lase ennast ebaõnnest heidutada.
46571,46566,46544,"hea suhtlejana saavutad kaastöötajate ja partneritega lihtsalt ühise keele, lihtne koos töötada"
46549,46551,46391,Heade saavutuste korral argumenteeritud enesekindlus.
46549,46551,46542,Heasoovlik ja tolerantne inimeste suhtes.
46553,46566,46401,"Heasüdamlik, sihikindel ja ülimalt usaldusväärne."
46465,46568,46401,"Heatahtlik, sõbralik, ettevõtlik"
46553,46550,46401,"Heatujuline, tark ja usaldusväärne."
46564,46568,46401,"Hiiliv, rahulik, ei karda tegutseda."
46453,46550,46546,"Hindab pehmeid väärtusi, pöörab neile tähelepanu."
46408,46552,46384,"Hindan väga tema põhjendatud meelekindlust vajalike otsuste tegemisel.
Näiteks otsus koolituste müügiteenust nii suures mahus mitte enam osutada. Sel hetkel oli see kindlasti ainuõige käitumisviis
Paraku teisele poolele mitte oodatud ja ebamugav."
46465,46568,46546,"Hoiab oma osakonda koos, on suutnud luua väga positiivse õhkkonna ja usalduslikud suhted."
46571,46555,46401,"hoogne, hakkaja, veidi pealiskaudne"
46571,46556,46401,"hooliv, ettevõtlik, usaldusväärne"
46537,46556,46401,"Hooliv, sõbralik, intelligentne"
46556,46489,46401,"Huvitav, arukas, kiire mõtlemisega"
46532,46489,46544,ideede generaator
46561,46561,46390,Ideede ja ettepanekute tegemisega on lood paremad kui tulemuste kontrollimisega.
46554,46571,46545,ideid genereerida
46563,46551,46390,Ideid sult tuleb palju.
46443,46564,46383,"Igal nädalal tuletab meelde, mida peaks tegema, et tulemusi saavutada ning paneb ka eesmärgid, mida tuleks täita. Eesmärgid on realistlikud."
46551,46489,46544,iganädalane leht sünnib nagu nõiaväel
46559,46559,46544,"Igapäevase töö koordineerimine, ajakirjanikele tööülesannete jagamine ja nende täitmise jälgimine."
46864,46567,46390,Igapäevaste tööde jooksev lahendamine toimib hästi.
46572,46572,46381,Igaüks võiks jah ikka oma töö ise ära teha.
46561,46553,46385,Igor kipub hilinema ja vahel unustab
46561,46553,46383,"Igor on eesmärkide püstitamisel ambitsioonikas ja pigem optimist, aga eesmärgid pole kunagi ebarealistlikud, vaid ratsionaalselt põhjendatud."
46561,46553,46544,"Igor oskab hästi vastutust delegeerida ning jätta alluvatele piisavalt otsustusõigust ja tegutsemisvabadust. Vahel on keeruline olukordadele lahendusi leida, aga selline lähenemine ei pärsi inimeste tegutsemisindu."
46561,46553,46545,Igor oskab väga hästi keerulisi asju lihtsasse struktuuri sobitada ja selgitusi anda. Temast võiks saada suurepärane õpetaja.
46566,46553,46400,"Igori nõrk koht on niiöelda sotsialiseerumine, võõrastega suhtlemislainele saamine, ka näiteks kolleegidega koos õhtupooliku veetmine, ühesõnaga seltskondlikkus. Ega siin muud ei ole kui tuleb jõud kokku võtta ja otsustavalt kõigiga suhelda:)"
46561,46553,46863,igori poole võib alati pöörduda nõu saamiseks
46561,46553,46390,"Igoril on alati palju ideid ja etepanekuid, kuid ta ei jälgi pidevalt nende staatust, jätab alluvatele suure otsustamise vabaduse ja ka vastutuse tulemuste eest. Sekkub jõuliselt, kui midagi on valesti."
46563,46571,46394,"Ikka annad, kuid võiksid enam seda teha, firma üleselt."
46551,46551,46395,ikka arvan ka
46450,46569,46392,"Ikka seesama, et kui looga tekib probleeme, on tal erinevaid lahendusi varrukast võtta, et raskustest üle saada."
46551,46551,46861,ikka üritan olla
46433,46569,46394,"Ikka ütleb, kui midagi on häs"
46551,46551,46863,"ikka, nii see käib, kujundajaid alati muidugi juhendada ei"
46554,46556,46383,"ilmselt kõige parem planeerija, sest majandusnäitajate koosolekutel alati positiivse poole peal"
46554,46556,46393,"imestan, kuidas sa kõike jõuad, aga küllap on töö hästi organiseeritud"
46536,46571,46400,Informatsioon tööd puudutavate muutuste ja muudatuste kohta võiks jõuda teinekord aegsamini asjaosalisteni.
46560,46552,46382,Inimesed tahavad Erika alluvuses töötada.
46551,46551,46545,inimeste juhtimine on täitsa lahe
